nitrogen,phosphorus,potassium,temperature,humidity,ph_value,rainfall,crop,soil_type,variety,nitrogen_applied_kg_per_ha,phosphorus_applied_kg_per_ha,potassium_applied_kg_per_ha,soil_moisture_pct,organic_carbon_pct,electrical_conductivity,sunlight_hours,irrigation_frequency_days,pest_incidence_pct,yield_kg_per_hectare
69.0747657352742,53.9544020870548,88.0676247040119,17.261833738526974,72.9416522440957,4.631301284674626,302.84263899578417,Wheat,Clay,Soft Red,104.39346556254961,74.84705481830605,112.93002632156036,70.74792442394018,2.752263222998474,2.066622002235288,8.940772113196298,11.0,20.7876296262434,5833.760557813164
107.32935206465484,70.10213389904699,32.08106652927613,21.84611565724149,99.36195448548068,4.761658350431389,94.69384657075958,Tomato,Clay,Beefsteak,202.94891162582414,106.40277737352837,40.38541843332915,54.67175928736493,1.6571941565548047,1.843801576458298,9.181418466744415,13.0,46.69681384942346,4601.530464851465
130.63462407096128,67.20453317483934,28.29425168407002,33.24689514937074,81.50683564100116,6.5660070585641614,83.563684651297,Sugarcane,Clay,Co 86032,230.66720331024698,76.92801820835822,42.66974314411164,49.06658719123605,2.6169607225192766,1.604097465747707,9.734163546952857,16.0,43.989127290315096,4454.329053171207
15.169301216191364,87.49318129429336,14.336678966117727,14.396288866165008,59.27446469091534,6.296296654755076,31.508835824717632,Sugarcane,Silt,Co 0238,27.517321601401466,102.42563030203911,28.3290832554936,34.18609146496004,1.0407512543844286,0.844376714948058,8.433670923874203,17.0,17.80868410448869,4000.940513647298
21.88196508475118,89.26971210568172,38.833885318797634,16.77321764398873,51.19158384861472,8.268274387750605,295.1934818585424,Maize,Sandy,Sweet,46.868293409175074,125.39435347970743,51.04005959624113,64.28634845565826,0.4233797540272648,1.3699306658299935,7.455213453493349,13.0,9.651461196003375,4964.114568445073
19.6603041053072,6.616577866125726,62.18960744924576,34.067790847763895,42.67288356379635,6.442318400815805,218.12207665288497,Tomato,Clay,Beefsteak,34.78974957958576,13.487515688725836,84.28884670476437,46.816311179233395,2.4138575709272274,1.1232255086991647,11.921880699629778,17.0,21.00235524634506,3898.2173580224376
30.31198594652067,36.28792089324604,69.74944171595135,33.44455100994166,48.14021863120493,6.06748880901908,368.5237414738164,Potato,Saline,Yukon Gold,42.5556539925916,50.28143624071093,99.26106800543536,68.59940452230003,1.090669326632377,0.919964275532015,9.14527899654804,7.0,8.819675373061369,4805.54121594671
33.71076415362381,42.909833902362685,71.62996626150073,12.607353613305088,68.96606126589778,5.640770085911013,183.1601315566808,Maize,Clay,Sweet,71.76136674481772,57.9379018514514,101.86048083329361,65.95343389988713,2.1136089147913477,1.1416712516761283,7.213704652285177,13.0,25.087465549371856,5497.4977589187765
70.29520498077726,56.440553525807154,86.62514467001711,16.437202595042084,89.18331636833167,6.447732037905601,68.94076392760905,Wheat,Sandy,Hard Red,117.47527536616417,68.94494317977077,104.38738024855637,58.881710662681854,0.5589121686306457,1.276778436731624,9.203747259061906,15.0,28.11093904352715,6052.7632010676
65.3305260738122,22.768994404542827,91.2226378151337,34.77916625776406,81.82490330486573,8.233027268841509,381.867980885866,Maize,Saline,Flint,115.74320031193075,30.013616835416954,114.297135330728,78.72068512619474,1.5652219899906101,1.6448143718682107,10.581886695444947,9.0,24.97694783460717,5429.209993699103
33.33689111082607,7.520524234437689,58.50459051017145,42.77376426037176,35.108459953306124,7.392240525012818,186.02454948042745,Maize,Peaty,Sweet,48.39461193887725,15.745572089161028,84.14133708556534,40.913649464421944,7.842104900822669,1.5154084070768727,11.939867661167138,16.0,4.892517891050376,4638.7193773543495
87.62082652842949,78.74765109952908,36.76699285109174,34.95071367057937,39.889323923589785,8.382784595303788,236.74984263033545,Rice,Silt,Basmati,162.05188391749138,104.11136628286059,56.62550278365369,51.90731213025569,1.184931663408406,1.8534584379308143,9.497330914971005,15.0,29.703951535089917,5242.4367318886925
58.21719163705957,47.253634711203446,27.9383164500794,18.97561428584665,80.03069241051651,7.628455249377096,259.65432334286936,Sugarcane,Loamy,Co 99004,112.55809877428386,64.27873941243378,47.56094488739814,59.63439576342538,1.6414772815924135,1.8648428655043672,8.125391516073611,10.0,22.60024693003369,5093.102090469055
147.30471606824293,31.62185842740221,45.35490799400787,31.99369596339912,97.42447655283826,7.724092350667057,399.4046024835925,Maize,Peaty,Dent,204.1012837126086,52.88033936997608,64.96871066128917,84.59982339444548,4.453854804479882,1.6891666747950285,11.036205273591484,7.0,35.17924149764218,5116.396137446376
33.0681645136183,14.370276433281298,26.591820848405924,41.512524325245806,74.63635779332336,6.616894187701092,376.24370887381656,Tomato,Clay,Roma,46.106109212418325,24.33581789789086,45.44964644393886,79.94346824532971,1.8268483040197863,1.2041397558733664,12.828122835619242,6.0,21.720913638404834,4057.01157026547
131.48190674954066,13.304347288407978,29.34446792137729,32.48803336017299,57.73699428866856,5.960560002231484,223.88017163108088,Potato,Clay,Russet,185.0022135177251,24.132242570876887,46.240496643266994,54.86124789784808,2.936208103601876,1.3205253440736575,9.844202484727962,14.0,34.02241155968547,4116.513482779319
19.498481099946773,68.83578940850006,25.207967782644907,40.94069036076708,41.9055605541015,7.540587953078828,282.84732646949294,Wheat,Loamy,Soft Red,30.92962253930853,87.48143452908798,40.13933959660818,64.7226383055916,2.4150260806065926,1.6540541742308013,10.453326746054927,10.0,15.07174012849237,4957.642279747395
44.58361742505267,74.75799783082623,39.33064366496773,35.539910316988625,45.471577490921966,6.604554017887224,198.9809500996225,Rice,Silt,Basmati,71.77136404022342,92.27386565219747,55.940846442162965,44.99451273140909,1.8227364217347466,1.5657194276222595,11.737310688108636,16.0,16.709763185057827,5162.769135085331
98.45534326344612,16.764094193646123,77.33936616814545,35.6229996430326,99.64644697176244,5.216856542096084,281.0249685551684,Maize,Peaty,Dent,159.62581998982904,25.22994674167088,102.65025982832333,72.72688071314653,6.585642249613574,1.5589958795765595,10.527945793995244,10.0,29.278129362045735,5654.756245308544
55.69334749546852,68.56243630575838,26.10959524300933,22.07755413026925,41.30012522557527,5.8228782820903024,149.82402516084412,Rice,Saline,Jasmine,80.58203292202481,95.85464595844765,37.98201617601406,37.05436466301351,0.8207372181959128,1.2039746913963452,9.194937384242957,16.0,16.577198231468273,5118.166494680893
47.4346370114864,78.7766923310782,46.959756568769,16.645270944859945,52.6078843532749,6.411790714057908,323.21227490904266,Tomato,Sandy,Roma,72.7531521084962,110.58634323560229,59.51320042334331,63.43458391819987,0.6731488124261552,1.4872878029447525,6.6047562725280935,12.0,8.622915793227833,5311.558507086777
108.48250514138556,18.63573901292979,97.59391023675616,15.323520754465807,70.38773585429524,6.95246362836839,134.28423824065715,Tomato,Silt,Roma,152.3728996676963,31.35286420962275,116.34976748997232,50.7793697349549,0.7087193779773553,1.3014414003182693,7.198251663234477,18.0,30.95231950357575,4838.154754110156
28.664164543907223,30.29451881110035,51.04670446283006,34.09037978480516,34.60395394099957,8.213314498499386,123.51247598301536,Tomato,Clay,Roma,47.90212967102428,46.40789268426636,65.92595054003729,47.34462741886106,2.1880561054580436,0.984967229094041,9.256516626532873,16.0,14.09218992714095,4862.981909262311
83.62867427022009,41.55579622929814,66.41336978697476,12.74221016335827,79.86543474099899,6.01697128013894,149.96455771998373,Maize,Peaty,Flint,127.64914667328085,53.93344978187617,97.08576613960736,54.947051075770354,7.495452740625273,1.5667021619798183,7.027964757922116,15.0,29.580144843601126,5292.315979952531
70.72668405465888,75.67219252599156,36.64294240389621,44.9574717634564,53.48662744126283,5.718630778453486,208.5951058643866,Sugarcane,Clay,Co 99004,112.65330950715858,101.5663901375423,58.71942191977165,52.526384379766654,1.8876754588006104,1.3372997057955192,11.53086635380305,16.0,17.650599783426376,5625.433439848063
29.4872559533542,18.52128675250178,77.89910244089471,35.05483738876494,65.56687613647365,5.860076388520454,334.3069764729315,Tomato,Silt,Cherry,60.43466756432873,28.938151544573564,104.7773642348806,74.07835717785821,1.4972766466437974,1.2316348158777988,12.229804227552798,10.0,23.69406447613371,4797.7327934049445
18.90463039263757,9.157514282441165,84.27871747264395,29.699276572369623,62.98707690143667,5.469869186921967,124.46883345662752,Maize,Sandy,Flint,31.186815692132036,17.639194212875463,114.89456777877528,47.10181129952275,0.8764069024332634,1.5281478178601873,9.640327530164624,20.0,17.83054381238506,3971.1044968289775
137.92440638595406,33.503446259643795,87.90129408678227,30.69662950920808,36.302130971027765,6.847547583198686,212.0102031450734,Wheat,Sandy,Hard Red,225.4451498328208,43.6222273032099,110.35652692245496,48.499907624177546,0.23396325673979707,1.505358418820849,9.52711221417841,18.0,18.74279641030535,5290.74944640699
108.4179284632689,55.03244067565667,93.47545928375769,13.14025135807945,70.03506037687632,8.070739596366472,379.0576897607148,Rice,Silt,Arborio,171.2573779628656,90.60118804322035,135.10846806520053,77.8943263065729,1.3444249372384598,2.3217356873387613,6.63434111275503,7.0,22.861721166923665,6502.4450421253405
138.61728510106084,43.61551110488346,92.82165102783814,31.276384565758303,81.80586842897057,5.085082794097838,328.3183667701134,Rice,Sandy,Basmati,182.42841476650057,67.81250041867608,130.41727188767075,79.74020916183606,0.24323973743183294,1.6443810350270542,10.173532759822908,11.0,36.21089148147154,5916.68469427517
77.39256766764821,89.65402248677628,22.31340482333808,42.51158735424205,58.35424924311194,7.908738291248843,65.63598598912132,Tomato,Silt,Cherry,134.2933598577088,126.5812567262501,38.03797788307199,32.86590744417403,0.7593423898734486,1.8324721195482891,10.550363672005131,19.0,22.786814065025307,5013.706556283009
20.74478015751668,82.71649633112793,68.03468906932335,12.392060882159168,67.45767210837812,8.291504748234209,316.299112029159,Wheat,Peaty,Hard Red,33.21796865932075,126.77577584654465,85.53634676260099,72.65222711444167,4.416091843960924,1.1360991849006592,6.72790925450744,13.0,11.40958026085453,5108.814033952879
123.1269449944694,35.34369023585032,84.60221580726972,32.08553371871297,93.36504510977944,5.584522370919891,130.37150181044404,Potato,Sandy,Russet,157.43942411375485,45.22582900071027,123.81530827416579,59.69175000175113,0.28264383370015045,1.8203453953367603,9.517681229682779,15.0,32.848080735009454,5699.57676756012
126.11108160917546,17.775756332446676,81.96751294208381,30.609583216294045,36.35196342185278,8.367905588882072,238.65421048296497,Sugarcane,Saline,Co 99004,238.21815785765418,27.441380617973373,98.57514075527628,49.34209934370759,1.1827839450843318,1.7588173219721757,11.481728727304993,12.0,26.00294903581024,4520.093138175462
46.02174031019253,46.69555047104838,63.25689391162135,37.072846890738674,73.17082962580552,4.727681128534024,78.41118245285273,Tomato,Silt,Roma,86.93582459896383,71.53412901690936,88.78223422246411,45.17615941804049,1.6918623743423256,1.7949030689038628,11.4079486528433,15.0,25.82486188371638,5161.600012068142
12.553599103022592,40.12353989995696,69.19123718914923,42.72475996840444,77.44001304165015,6.298496882787888,260.2036951591857,Sugarcane,Peaty,Co 86032,28.119976954394666,50.577932649039326,90.98741778450064,75.2916183815386,7.9632907239231265,1.0340833672233671,12.996465903166792,6.0,18.150269098442337,4666.312865861267
109.5136160078818,17.141875130897805,28.51134038678433,20.062194860014227,94.8516329488097,5.109067827006395,244.8041854439134,Maize,Loamy,Flint,165.86849723053652,28.987617116084543,50.109666470949826,62.18572606845261,2.2075258008706786,1.4468615347672946,7.279584997602263,17.0,35.79262683580538,4682.273249017906
43.12964963218577,65.88980943371679,43.380779674936754,10.648873453107168,84.17848156417571,6.75375519147344,196.83642924556585,Potato,Sandy,Red,64.45682415987618,85.96903447432003,69.03012991262538,70.35162048175775,0.43967386514478013,1.460057398054333,6.044297722705791,10.0,17.427084920446152,5352.6052352445895
91.4303076123468,55.79473764458957,85.62736205293444,16.43751019128027,65.70646796092984,5.73854239596144,275.9933277562195,Sugarcane,Saline,Co 99004,148.26643245219077,74.93342579738214,105.32989865593295,60.48688435398294,1.273606138432759,1.5123444505289172,8.48335141974789,16.0,18.405300380657224,6237.709565850334
93.7056869229952,35.49131470951244,29.652165446311667,14.328330473057363,33.14705187826146,7.845230381001651,347.127097354832,Sugarcane,Sandy,Co 99004,155.92899509640503,59.8092123576323,38.86694660575078,65.61645615976758,0.1530090292348697,1.1630326522185235,9.086225345395906,13.0,23.580020984398843,5304.61906386914
130.82751062406982,13.272432659343435,61.08820268155936,35.134013410987166,49.49390118694382,7.729436770303002,59.41565590403776,Maize,Silt,Dent,173.92253403440276,21.49543778311459,80.43021314855632,41.84520588144865,1.5666435293045429,1.7815180315754429,9.33977252700296,16.0,28.901360133806307,4467.188881818553
23.830112933745088,60.06391560349906,69.01816652634783,26.24865894467992,58.99149554347399,6.969871941087911,239.3853884170825,Sugarcane,Saline,Co 0238,43.66242208504273,74.76255165874142,97.86505229086036,62.61007964301134,0.6087617200964541,1.2279366218685337,10.660445915229294,10.0,10.509540519963458,5268.068185068099
120.69213333486256,14.255394175524785,98.46778485330614,38.50654002855593,57.305964714845445,8.068196688084472,59.97538295190133,Wheat,Sandy,Durum,158.5997356488429,26.05296418850009,134.2518186229942,43.06057409287682,0.8943504237368918,1.9998921243284964,9.950134952932148,17.0,28.1104722087454,4960.178236338221
132.3467137699069,89.68942522721284,36.82995922347368,38.25427666454313,41.78191050211221,6.981874619774692,280.98823170729486,Sugarcane,Sandy,Co 99004,244.14878069634298,110.25672562521535,45.0124509500124,66.14305091262534,0.7534520367099027,1.9047537457966104,12.005137802527255,16.0,28.1692723903447,5070.459179404354
76.87336661057464,27.583723214924014,40.85252822191048,10.875445596680873,33.9248866058575,5.844841670966742,239.41625101616253,Sugarcane,Loamy,Co 0238,123.9895344273564,46.66727742009697,56.63504540855978,44.53680139329211,2.250049318662634,1.0666006079584829,5.825125473771608,16.0,15.454381370806676,5101.728594840258
127.18417885629395,72.42971425006802,67.49423277225137,37.84028489435099,92.0988237165711,6.981314814477113,268.3150045898197,Potato,Loamy,Yukon Gold,204.87808550625863,109.07716530023102,87.00662137511289,70.76468225796833,2.065346025744426,2.301368530393683,10.443243005577706,8.0,37.88650784571787,5887.365226736098
18.871636210856195,31.16725626822924,84.25230096522068,14.291737872997818,80.19435186499317,8.05027352948078,281.87623237014185,Wheat,Sandy,Hard Red,40.30522331616949,51.11458478129379,103.46506397532212,66.98589325209213,0.7276869263837725,1.5522333313829049,6.652583974348875,11.0,29.901316813875553,4782.10444632053
32.86102093055385,14.938781382113731,70.52618987770524,37.57619568105744,80.78805172017778,4.7353016976962845,204.8574092291563,Wheat,Loamy,Hard Red,63.40225326445646,26.584405581759654,104.18015816759002,67.42670587777111,2.3951542051122585,0.9922394989327376,10.22181124239323,15.0,26.61456623056737,4915.856493718164
21.64100563651443,49.70029932251918,48.94015971733654,21.35395465698952,92.04688428731376,4.630371172325631,221.3480928288244,Wheat,Saline,Soft Red,42.382198351531706,76.14911566467761,62.33000071412162,62.45775627655368,1.8225091232859245,1.6128661087062588,7.522763751819342,11.0,17.360176789683013,4764.567349284375
10.686783309257564,71.78650908687305,65.62794307456039,15.314792875614309,67.03840860358306,8.142784706647612,83.17882743493155,Rice,Sandy,Basmati,27.945808151161447,103.31062901899168,93.35262958795006,50.18908052098019,0.18547478496681225,1.034071644343824,7.859587732508727,14.0,18.957509365101636,5137.15167785406
123.05933830750274,30.73962799258017,41.861591863334496,14.578832003021,41.60000788094426,6.386169105561166,71.26241042154115,Wheat,Silt,Durum,233.93244169268579,44.47718139917977,55.27577951713134,32.324043280698454,1.1847446258561036,1.466612995098768,6.205563629459181,14.0,33.08386199649037,4141.253859940496
90.9007688621446,53.74924903875496,33.97220035858912,15.232433691545006,91.77466388024956,5.956649012673776,313.227674952893,Potato,Silt,Red,154.44721047792467,65.11905424677533,50.25179647690324,72.6940677206126,1.2390852377849662,1.264404319180598,8.656680343056552,12.0,35.63613614525097,5660.156641089068
30.40229026465404,35.51284328359439,88.74425206443371,15.889515194255846,86.29778923275275,7.14021252671436,376.24214998082346,Potato,Silt,Yukon Gold,72.36933256185084,46.77294793168589,112.5899321159816,76.75532620340164,0.6634602559037482,1.825246817540544,6.799560051177739,7.0,25.475937774813918,5551.857704254539
115.77523349304931,67.89515401919596,58.4881980494108,40.81460296510027,79.71901542887015,6.651494096559224,179.7468489528085,Rice,Silt,Jasmine,203.29577618500508,99.89294184443699,75.39900557052721,55.878422251731855,0.7306016912926245,2.035462394901028,10.443626030210535,15.0,35.70573717284526,5834.800396197992
99.20652914523636,85.30027223755532,27.205833088256156,22.031950150379544,40.92019295310507,7.990312314881239,202.2562503066352,Potato,Saline,Yukon Gold,158.96060257240464,123.1320541971692,37.8225636511019,39.163489302603615,1.976426049959767,1.48929674106515,8.593596013364504,17.0,13.635463541033557,5482.4501897072305
77.41817420977766,79.59545408218112,14.206423242774395,13.111805817361333,99.24782870627836,6.637013490706949,268.1795281697477,Rice,Sandy,Basmati,144.4147627595278,114.86820142459923,28.500697450676846,79.0877281278539,0.3444041383407538,1.3895356124584781,6.623689504730239,8.0,29.59371927662483,5660.609650756874
100.24247250534152,84.22151753684786,85.51146332715895,36.9763521005596,42.519354422648405,5.214297418767893,240.5844087712244,Rice,Peaty,Basmati,145.23809389466618,118.94425616791429,110.94437206293063,55.32513696839715,7.588607546497485,2.3110130749109357,12.054008002273072,11.0,24.406917197163555,5700.456942909443
68.81203648487579,25.169550084640345,73.76640410257811,21.02282925963689,44.92216012117081,5.030109093778911,263.87292436011694,Sugarcane,Loamy,Co 0238,99.12474856060197,42.23497666185801,97.42427827182111,59.149523670847174,1.246351968286127,1.6272678473819169,7.171048549096252,15.0,21.03494116710855,5101.4108776040275
93.30846117303425,16.06133710172471,15.6543399128204,32.06963233726117,43.9303671348889,6.688698503829063,145.7770658610092,Potato,Loamy,Red,124.34253719614935,27.18079969447751,23.456839211246333,39.01743319442156,1.1985374421077957,1.1870746838657358,9.255413536019343,17.0,23.304058808545715,3758.4160410566087
111.10474791119456,81.99118675076829,89.54081646318906,39.67247421155115,71.78271443349587,7.864683615032152,122.98576276738656,Sugarcane,Peaty,Co 0238,172.17353714534713,95.41501876418573,124.13264754517044,52.55131711451468,5.269413610677278,1.5329186767335932,12.04590265935223,14.0,33.08266616934013,6105.091839954986
108.00090408331768,76.0190751235347,18.980558491811045,20.085571575773628,84.07255325928693,6.850158679083663,193.59516669132643,Wheat,Clay,Hard Red,163.2859933970244,100.87012868188637,33.44409650661632,63.014566397525186,1.9611338382384336,1.5922873692316653,7.455665450606684,16.0,23.559791171936645,5902.67428275709
8.160892216986271,27.244060347384927,91.76815109341494,27.002823769224623,33.34363982232055,6.426344712798452,312.6450505706988,Maize,Silt,Flint,15.229557216624357,41.50765151656713,115.0907646861622,58.05962052421073,1.133082780131601,1.0018663857052024,10.662777174003672,17.0,7.291320875628364,4443.6269711768155
107.93785083221464,74.23260121163626,29.87174334786955,43.16608750027346,32.209683687035145,7.440696574304008,90.39136381090977,Rice,Silt,Arborio,191.1105342076072,101.87492968021357,42.59187862609964,34.147320651291594,0.9964945862011494,1.5970629858906202,12.01687177566577,17.0,31.901210820462964,4694.539262159049
111.18056365266402,28.00603916459613,57.76747733504875,16.112896452376265,56.25837922699739,7.814738766035968,215.3523956973284,Sugarcane,Peaty,Co 86032,174.06905712027944,34.68013775726619,69.61291979443865,54.489988922987024,6.2723014916849875,1.7196236993108225,7.691335236543205,13.0,15.78016799448212,5086.275254691549
33.539723004977986,46.38531320727808,46.305819058785865,44.82387266446315,73.32771940183862,6.504290493024815,163.62282789029544,Rice,Clay,Basmati,56.2554719737217,70.30543569213317,70.02551030376594,46.40165605306444,1.6429269923417227,1.5413703876917237,10.780486034490714,15.0,23.079522144478577,4790.59633966048
120.74755747474885,49.23124240837397,25.956968150066672,38.86787948800796,99.08372962616758,5.683461162531683,175.63230879805465,Wheat,Loamy,Hard Red,203.8678961604629,61.00657271922566,38.488895293078905,66.36382251067835,2.1969662272767825,1.6315893401207804,11.313159701642736,13.0,52.148640030694075,4686.432587229348
24.272159806757276,74.86435707360475,37.80624609646699,43.61731012120284,42.54310661783434,7.069831252036035,272.20284041714297,Maize,Peaty,Dent,44.86858758495802,100.69821179223113,50.07241552490513,54.79190908953531,5.0746254819117125,1.0558888000421196,13.382468904753434,15.0,13.310593884028531,4795.7853740454475
103.8918654572496,30.72654573623656,82.82930504052852,11.324326320758814,65.15924129224564,5.227898753903728,241.8586167117492,Tomato,Sandy,Roma,181.4512383435584,50.431301615222026,112.44920822848042,56.775694968018215,0.9202734216301258,1.5997439411751704,6.736059231147921,15.0,32.65300643899437,5413.409804269214
